"glyph_id","char","status","note","form"
"974","硝","confirmed","bitmap-corrected 2026-09-17 (seed 暗): ROM tile shows 硝; context 硝煙の中/硝煙と","full"
"1081","濁","confirmed","bitmap-corrected 2026-09-17 (seed 通): ROM tile shows 濁; context 血の濁った男","full"
"1192","鼻","confirmed","visual/context 鼻をあかす/目と鼻の先","full"
"1203","赴","confirmed","visual/context 赴任","full"
"1238","没","confirmed","visual/context 没頭/出没","full"
"1302","列","confirmed","visual/context 同列/戦列","full"
"1352","召","confirmed","visual/context 召集/召される","full"
"1380","撫","confirmed","bitmap-corrected 2026-09-17 (seed 嬌): ROM tile shows 撫; context 女の愛撫で男を","full"
"1384","蔑","confirmed","visual/context 軽蔑","full"
"1387","蜂","confirmed","visual/context 蜂起","full"
"1390","憂","confirmed","bitmap-corrected 2026-09-17 (seed 考): ROM tile shows 憂; context それを憂慮して/未来を憂える者","full"
"1440","偏","confirmed","visual/context 偏向メガ粒子砲","full"
"1478","灰","confirmed","bitmap-corrected 2026-09-17 (seed 蜂の巣): single kanji 厂+火, not a phrase glyph; context みんな灰にしてやる","full"
"1496","削","confirmed","visual/context 削られた/削りとる","full"
"1515","賃","confirmed","visual/context 駄賃","full"
"1546","玉","confirmed","visual/context 親玉","full"
"1576","蓄","confirmed","visual/context 備蓄基地","full"
"1610","板","confirmed","visual/context 甲板/胸板","full"
"1614","毎","confirmed","visual/context 毎日","full"
"1638","併","confirmed","visual/context 併用/併合","full"
"1648","概","confirmed","visual/context 一概","full"
"1656","岐","confirmed","visual/context 分岐","full"
"1666","午","confirmed","bitmap-corrected 2026-09-17 (seed 食): ROM tile shows 午; context かわり午後から","full"
"1672","採","confirmed","visual/context 森林伐採/採決","full"
"1674","錯","confirmed","visual/context 錯乱","full"
"1704","拓","confirmed","bitmap-corrected 2026-09-17 (seed 開): ROM tile shows 拓; context 拓くため/道を拓く","full"
"1730","福","confirmed","visual/context 幸福","full"
"1746","朗","confirmed","visual/context 朗報","full"
"1764","陥","confirmed","visual/context 陥る/陥落","full"
"1767","袈","confirmed","visual/context 袈裟","full"
"1772","康","confirmed","visual/context 小康状態","full"
"1776","裟","confirmed","visual/context 袈裟","full"
"1781","遮","confirmed","visual/context 遮へい","full"
"1788","粗","confirmed","visual/context 粗末","full"
"1793","逐","confirmed","visual/context 逐次","full"
"1808","融","confirmed","visual/context 融合","full"
"1818","芋","confirmed","visual/context 芋の皮むき","full"
"1824","殻","confirmed","visual/context 抜け殻/地殻変動","full"
"1840","針","confirmed","visual/context 方針","full"
"1858","莫","confirmed","visual/context 莫大","full"
"1866","豊","confirmed","visual/context 豊か","full"
"1868","妨","confirmed","visual/context 妨害/妨げる","full"
"1871","揚","confirmed","visual/context 強襲揚陸/旗揚げ","full"
"1872","遥","confirmed","visual/context 遥か","full"
"1886","曼陀","confirmed","visual 14x14 ligature/context 地球曼陀羅 + 曼陀羅円陣・極楽往生","compound"
"1887","羅円","confirmed","visual 14x14 ligature/context 曼陀羅円陣・極楽往生","compound"
"1888","陣・","confirmed","visual 14x14 ligature/context 招雷 天竜魔滅陣 + 曼陀羅円陣・極楽往生","compound"
"1891","稼","confirmed","visual/context 稼働","full"
"1894","忌","confirmed","visual/context 忌まわしい","full"
"1906","跳","confirmed","visual/context 跳ねる/跳梁","full"
"1921","飢","confirmed","bitmap-corrected 2026-09-17 (seed 凍): ROM tile shows 飢; context 狂った飢餓戦士/俺たち飢え死に","full"
"1935","（ビル","confirmed","bitmap-corrected 2026-09-18 (seed （): spacing compound tile 1 of 3 for （ビルバイン） (1935-1937); joined text checked in t00_02600/03929; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1937","イン）","confirmed","bitmap-corrected 2026-09-18 (seed ）): spacing compound tile 3 of 3 for （ビルバイン） (1935-1937); joined text checked in t00_02600/03929; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile); pixel-identical to 1940 and 1943","compound"
"1938","（ダ","confirmed","bitmap-corrected 2026-09-18 (seed （): spacing compound tile 1 of 3 for （ダンバイン） (1938-1940); joined text checked in t00_02611/03940; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1940","イン）","confirmed","bitmap-corrected 2026-09-18 (seed ）): spacing compound tile 3 of 3 for （ダンバイン） (1938-1940); joined text checked in t00_02611/03940; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile); pixel-identical to 1937 and 1943","compound"
"1941","（サ","confirmed","bitmap-corrected 2026-09-18 (seed （): spacing compound tile 1 of 3 for （サーバイン） (1941-1943); joined text checked in t00_02612/03941; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1936","バ","confirmed","bitmap-corrected 2026-09-18 (seed ビルバイン): spacing compound tile 2 of 3 for （ビルバイン） (1935-1937); joined text checked in t00_02600/03929; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1939","ンバ","confirmed","bitmap-corrected 2026-09-18 (seed ダンバイン): spacing compound tile 2 of 3 for （ダンバイン） (1938-1940); joined text checked in t00_02611/03940; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1943","イン）","confirmed","bitmap-corrected 2026-09-18 (seed ）): spacing compound tile 3 of 3 for （サーバイン） (1941-1943); joined text checked in t00_02612/03941; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile); pixel-identical to 1937 and 1940","compound"
"1942","ーバ","confirmed","bitmap-corrected 2026-09-18 (seed サーバイン): spacing compound tile 2 of 3 for （サーバイン） (1941-1943); joined text checked in t00_02612/03941; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1954","哮","confirmed","mr-blade scenario title/context 最後の咆哮","full"
"1957","曲","confirmed","scenario title/context 破滅への序曲","full"
"2021","紙","confirmed","visual/context 紙の上に血 and 手紙","full"
"2036","釘","confirmed","visual/context 釘づけ and 釘を差す","full"
"2038","箱","confirmed","visual/context パンドラの箱 and 悪夢の飛び出す箱","full"
"2039","閥","confirmed","bitmap-corrected 2026-09-17 (seed 事): ROM tile shows 閥; context 軍閥政治だ","full"
"2040","扉","confirmed","visual/context 閉ざす扉","full"
"2043","冥","confirmed","visual/context 冥府の鬼","full"
"237","α","confirmed","visual/context α・アジール","half"
"485","巴","confirmed","visual/context 巴武蔵","full"
"700","苛","confirmed","visual+mr-blade title/context 苛烈！猛攻のエルブルス","full"
"736","漢","confirmed","visual+mr-blade title/context 漢の意地！？決別の時","full"
"726","瓦","confirmed","visual/context 瓦礫の下","full"
"1319","礫","confirmed","visual/context 瓦礫の下","full"
"766","虐","confirmed","visual/context duplicate slot 虐殺された","full"
"829","牽","confirmed","visual/context 牽制","full"
"918","慈","confirmed","visual/context 慈善団体","full"
"1108","眺","confirmed","visual/context 眺めて","full"
"1313","嗅","confirmed","visual/context 嗅ぎつける","full"
"1320","詭","confirmed","visual/context 詭弁","full"
"1322","浜","confirmed","bitmap-corrected 2026-09-17 (seed 丘): tile shows 浜 (氵+兵); terrain name 砂浜 t00_00045","full"
"1426","旋","confirmed","visual/context 旋回しろ","full"
"1502","祝","confirmed","visual/context 再会を祝して","full"
"1480","乾","confirmed","visual/context 乾杯","full"
"1486","九","confirmed","visual/context 九州男児","full"
"1487","串","confirmed","visual/context 串刺し","full"
"1494","冴","confirmed","visual/context 腕の冴え","full"
"1504","焦","confirmed","bitmap-corrected 2026-09-17 (seed 情): ROM tile shows 焦; context るいは焦燥か","full"
"1845","燥","confirmed","bitmap-corrected 2026-09-17 (seed 熱): ROM tile shows 燥; context いは焦燥か","full"
"1506","凄","confirmed","visual/context 凄まじい","full"
"1521","肘","confirmed","visual/context 肘打ち","full"
"1523","敏","confirmed","visual/context 機敏","full"
"1526","噴","confirmed","visual/context 噴射機","full"
"1539","蟷","confirmed","visual/context 蟷螂の斧","full"
"1538","螂","confirmed","visual/context 蟷螂の斧","full"
"1566","審","confirmed","bitmap-corrected 2026-09-17 (seed 憫): ROM tile shows 審; context 不審なこと","full"
"1587","貌","confirmed","bitmap-corrected 2026-09-17 (seed 姿): ROM tile shows 貌; context 柄か容貌か","full"
"1592","挨","confirmed","visual/context 挨拶","full"
"1603","拶","confirmed","visual/context 挨拶","full"
"1621","催","confirmed","visual/context 催眠術","full"
"1631","覗","confirmed","visual/context おフロを覗いたり","full"
"1642","営","confirmed","bitmap-corrected 2026-09-17 (seed 置): ROM tile shows 営; context 設営してい","full"
"1654","鑑","confirmed","visual/context DNA鑑定","full"
"1676","錆","confirmed","visual/context 錆びた刀","full"
"1684","賞","confirmed","visual/context 賞賛","full"
"1687","浸","confirmed","visual/context 浸透","full"
"1854","透","confirmed","visual/context 浸透","full"
"1722","伐","confirmed","visual/context 森林伐採","full"
"1724","蛮","confirmed","visual/context 野蛮","full"
"1753","膨","confirmed","visual/context 膨れ上がる","full"
"1759","穫","confirmed","visual/context 収穫","full"
"1800","徳","confirmed","visual/context 人徳","full"
"1817","逢","confirmed","visual/context 逢いたい","full"
"1820","央","confirmed","bitmap-corrected 2026-09-17 (seed 枢): ROM tile shows 央; context 敵中央へ進軍","full"
"1825","滑","confirmed","visual/context 運河を滑る","full"
"1829","勤","confirmed","bitmap-corrected 2026-09-17 (seed 務): ROM tile shows 勤; context 休息も勤めのう","full"
"1830","屑","confirmed","visual/context 星屑","full"
"1881","軋","confirmed","visual/context 軋(きし)んだ夢","full"
"1833","綱","confirmed","bitmap-corrected 2026-09-17 (seed 夢): tile shows 糸+岡 (same right part as 鋼 1898, unlike 網 1255); used once in song text t02_00003","full"
"1835","惨","confirmed","visual/context 悲惨な状況","full"
"1836","釈","confirmed","bitmap-corrected 2026-09-17 (seed 説): ROM tile shows 釈; context いどう釈明する","full"
"1837","春","confirmed","visual/context 青春(いま)","full"
"1839","拭","confirmed","visual/context キスで拭った","full"
"1841","震","confirmed","visual/context 震えてる指先","full"
"1846","窓","confirmed","visual/context ビルの窓","full"
"1847","促","confirmed","visual/context 解決するよう促して","full"
"1850","聴","confirmed","visual/context オルゴールを聴いてた","full"
"1859","叛","confirmed","bitmap-corrected 2026-09-17 (seed 謀): ROM tile shows 叛; context ミーの叛乱か","full"
"1861","氷","confirmed","visual/context 氷の壁","full"
"1863","描","confirmed","visual/context 描いた未来","full"
"1865","俸","confirmed","visual/context 減俸もの","full"
"1870","盲","confirmed","visual/context 盲目","full"
"1873","浴","confirmed","visual/context シャワーを浴びたら","full"
"1874","淋","confirmed","visual/context 淋しいサーカス","full"
"1875","漏","confirmed","visual/context エネルギーが漏れてる","full"
"1880","滓","confirmed","bitmap-corrected 2026-09-17 (seed 骸): ROM tile shows 滓; context その残滓が残る","full"
"1885","苗","confirmed","visual/context 苗字","full"
"1890","夏","confirmed","visual/context 飛んで火に入る夏の虫","full"
"1892","蚊","confirmed","bitmap-corrected 2026-09-17 (seed 竹): ROM tile shows 蚊; context 蚊トンボ","full"
"1896","喰","confirmed","visual/context 喰い破れ","full"
"1904","智","confirmed","visual/context 叡智","full"
"1907","冬","confirmed","bitmap-corrected 2026-09-17 (seed 命): ROM tile shows 冬; context 地球の冬は終わ","full"
"1915","僚","confirmed","visual/context 官僚主義","full"
"1955","涯","confirmed","visual/context 生涯","full"
"1960","叡","confirmed","visual/context 叡智","full"
"1962","沖","confirmed","bitmap-corrected 2026-09-17 (seed 頃): ROM tile shows 沖; context 沖合いに","full"
"1964","垣","confirmed","visual/context 垣根","full"
"1967","嬉","confirmed","visual/context 嬉しくないの","full"
"1968","紀","confirmed","visual/context 新世紀","full"
"1969","駒","confirmed","visual/context 手駒","full"
"1971","潔","confirmed","visual/context 高潔な魂","full"
"1972","兼","confirmed","visual/context 兼ね合い","full"
"1973","堅","confirmed","visual/context 堅苦しい","full"
"1974","戸","confirmed","visual/context duplicate slot 瀬戸際","full"
"1975","厚","confirmed","visual/context 人望厚い","full"
"1976","杭","confirmed","bitmap-corrected 2026-09-17 (seed 楔): ROM tile shows 杭; context 杭を打ち","full"
"1978","香","confirmed","visual/context 香り","full"
"1979","妻","confirmed","bitmap-corrected 2026-09-17 (seed 婦): ROM tile shows 妻; context 明神夫妻が","full"
"1985","署","confirmed","visual/context duplicate slot 各部署","full"
"1990","逮","confirmed","visual/context 逮捕","full"
"1992","潮","confirmed","visual/context 潮時","full"
"1993","勅","confirmed","bitmap-corrected 2026-09-17 (seed 使): ROM tile shows 勅; context 勅命か","full"
"1994","哲","confirmed","visual/context 哲学","full"
"1995","猫","confirmed","bitmap-corrected 2026-09-17 (seed 盲): ROM tile shows 猫; context 猫目のキ","full"
"1997","晩","confirmed","visual/context 最後の晩さん","full"
"1999","募","confirmed","visual/context 募集","full"
"2004","漫","confirmed","visual/context 漫画家","full"
"2006","錬","confirmed","visual/context 鍛錬","full"
"2009","緯","confirmed","bitmap-corrected 2026-09-17 (seed 験): ROM tile shows 緯; context 経緯のある","full"
"2010","轄","confirmed","bitmap-corrected 2026-09-17 (seed 撃): ROM tile shows 轄; context 直轄部隊だ","full"
"2019","控","confirmed","visual/context 控えている","full"
"2026","尻","confirmed","visual/context 尻ぬぐい","full"
"2027","伸","confirmed","visual/context 伸ばす","full"
"2050","須","confirmed","visual/context 必須","full"
"2053","棺","confirmed","visual/context 棺おけがわり","full"
"2054","漁","confirmed","visual/context 漁に出た","full"
"455","暁","confirmed","visual/context 維新竜・暁; external SRW Wiki cross-check","full"
"1535","煉","confirmed","bitmap-corrected 2026-09-17 (seed 痛): ROM tile shows 煉; context 煉獄熱波","full"
"250","×","confirmed","visual/context 残りの精神ポイント×2","half"
"1815","パ","confirmed","bitmap-corrected 2026-09-18 (seed 合): spacing compound tile 1 of 2 for パーツ (1815-1816); joined text checked in t00_00517; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1816","ーツ","confirmed","bitmap-corrected 2026-09-18 (seed 体): spacing compound tile 2 of 2 for パーツ (1815-1816); joined text checked in t00_00517; a kana crossing a tile edge goes to the side with more main-stroke pixels (exact ties to the later tile)","compound"
"1637","丘","confirmed","bitmap-corrected 2026-09-17 (seed 市): tile shows 丘; terrain name t00_00051","full"
"201",",","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): small low comma, next to 202 . and 203 、","half"
"205","゛","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): standalone dakuten ゛; 206 holds the handakuten","half"
"206","゜","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): standalone handakuten ゜; 205 holds the dakuten","half"
"208","#","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows #","half"
"209","*","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows *","half"
"215","@","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): oval with an inner a and a tail","half"
"216","©","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): oval with an inner C","half"
"219","▷","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): hollow right triangle; drawn with 291 as an empty/filled rating bar (t00_04145-04148)","icon"
"245","◀","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): filled left triangle; single-glyph entry t00_04161","half"
"246","▶","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): filled right triangle; single-glyph entry t00_04162","half"
"251","$","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): the actual $ tile; FUN_8008d1d8 maps ASCII $ to 212 (±) instead","half"
"252","☆","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows ☆","half"
"253","●","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows ●","half"
"255","v","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows v","half"
"256","x","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows x","half"
"284","q","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows q","half"
"287","w","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows w","half"
"291","▶","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): filled right triangle; drawn with 219 as an empty/filled rating bar (t00_04145-04148)","icon"
"576","▶","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): wide filled right triangle, menu marker; single-glyph entry t00_04126","full"
"711","絵","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 絵","full"
"1177","伯","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 伯","full"
"1300","齢","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 齢","full"
"1314","囮","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 囮","full"
"1343","顧","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 顧","full"
"1361","汰","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 汰","full"
"1379","頻","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 頻","full"
"1429","鷹","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 鷹","full"
"1446","龍","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 龍","full"
"1452","綺","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 綺","full"
"1641","妾","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 妾","full"
"1650","撹","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 撹","full"
"1653","看","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 看","full"
"1662","掘","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 掘","full"
"1668","硬","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 硬","full"
"1698","藻","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 藻","full"
"1705","沢","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 沢","full"
"1732","鞭","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 鞭","full"
"1750","贅","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 贅","full"
"1757","泳","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 泳","full"
"1769","戟","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 戟","full"
"1770","桁","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 桁","full"
"1807","痴","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 痴","full"
"1823","皆","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 皆, a redrawn copy of 710 at the same 14x14 size; 3 main-stroke pixels differ; unused in ROM text","full"
"1826","還","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 還, a redrawn copy of 1597 at the same 14x14 size; 26 main-stroke pixels differ; unused in ROM text","full"
"1832","姑","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 姑","full"
"1843","銭","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 銭","full"
"1849","喋","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 喋","full"
"1853","討","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 討, a redrawn copy of 1144 at the same 14x14 size; 1 main-stroke pixel differs; unused in ROM text","full"
"1857","寧","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 寧","full"
"1860","斐","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 斐","full"
"1878","惧","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 惧","full"
"1879","洒","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 洒","full"
"1916","厘","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 厘","full"
"1959","逸","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 逸","full"
"1961","曳","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 曳","full"
"1966","汗","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 汗","full"
"1970","隙","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 隙","full"
"1977","絞","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 絞","full"
"1982","蛇","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 蛇","full"
"1983","需","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 需","full"
"1984","庶","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 庶","full"
"1987","迅","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 迅","full"
"1988","籍","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 籍","full"
"1989","聡","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 聡","full"
"1996","伴","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 伴","full"
"1998","眉","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 眉","full"
"2000","捧","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 捧","full"
"2002","鋒","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 鋒","full"
"2005","瞭","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 瞭","full"
"2007","摯","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 摯","full"
"2008","榜","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 榜","full"
"2020","郊","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 郊","full"
"2033","袋","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 袋","full"
"2034","諾","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 諾","full"
"2037","憧","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 憧","full"
"2046","廊","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): tile shows 廊","full"
"1462","真・","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): first tile of a 3-tile ligature for 真・天馬翔覇 (1462-1464); holds compressed 真 plus ・, same construction as 1888 陣・","compound"
"1463","天馬","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): middle tile of the 真・天馬翔覇 ligature; left half has 天 (top bar, centre descender, long bar, two legs), right half the four-bar box and legs of 馬","compound"
"1464","翔覇","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): last tile of the 真・天馬翔覇 compound set (1462-1464); left half is compressed 翔 (羊 ticks and three bars beside the upright of 羽, compare 1453), right half compressed 覇 (西 lid over the 革 and 月 columns, compare 1166); matches the spelled-out name in t00_01523","compound"
"1919","黷","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 黒 as a left radical (boxed 里 over 灬, compare 434) and 賣 on the right (士 over 買, compare 1175): 黷; unused in ROM text","full"
"1004","靭","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 革 plus 刃 (dot inside the 刀); sits between 尽 (ジン) and 図 (ズ) in a reading-sorted run, matching ジン; 靱 is the same character","full"
"1562","悛","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 忄 plus 夋; sits between 粛 (シュク) and 純 (ジュン) in a reading-sorted run, matching シュン","full"
"1318","殲","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): 歹 on the left as in 残 356; on the right 从 over the uprights and bars of 韭, with 戈 down the right edge as in 戦 428 and 織 988: 殲 (as in 殲滅); unused in ROM text","full"
"1460","Ｗ","confirmed","bitmap-identified 2026-09-18 (seed left this tile unmapped): outlined W with a shaded fill; single-glyph entry t00_01099 right after the size labels SS/S/M/L/LL, where its role is not known","full"
